Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_difference,Power,Wear_Torque,Wear_Power
,298.3,307.8,1330,55.4,114,0,0,0,0,0,0,9.5,73682.0,6315.599999999999,8399748.0
,298.3,307.9,1485,42.0,117,0,0,0,0,0,0,9.599999999999966,62370.0,4914.0,7297290.0
,298.4,307.9,1700,28.2,120,0,0,0,0,0,0,9.5,47940.0,3384.0,5752800.0
,298.4,308.0,1515,42.8,125,0,0,0,0,0,0,9.600000000000023,64841.99999999999,5350.0,8105249.999999999
,298.5,308.1,1501,39.2,127,0,0,0,0,0,0,9.600000000000023,58839.200000000004,4978.400000000001,7472578.4
,298.4,308.0,1380,47.6,130,0,0,0,0,0,0,9.600000000000023,65688.0,6188.0,8539440.0
,298.4,307.9,1544,35.9,132,0,0,0,0,0,0,9.5,55429.6,4738.8,7316707.2
,298.4,307.9,1743,27.3,134,0,0,0,0,0,0,9.5,47583.9,3658.2000000000003,6376242.600000001
,298.4,307.9,1948,21.4,136,0,0,0,0,0,0,9.5,41687.2,2910.3999999999996,5669459.199999999
,298.5,307.9,1260,54.2,141,0,0,0,0,0,0,9.399999999999977,68292.0,7642.200000000001,9629172.0
,298.5,307.9,1640,33.1,146,0,0,0,0,0,0,9.399999999999977,54284.0,4832.6,7925464.0
,298.5,308.0,1363,49.2,149,0,0,0,0,0,0,9.5,67059.6,7330.8,9991880.4
,298.5,308.0,1379,49.6,152,0,0,0,0,0,0,9.5,68398.40000000001,7539.2,10396556.8
,298.5,308.0,1713,25.8,154,0,0,0,0,0,0,9.5,44195.4,3973.2000000000003,6806091.600000001
,298.5,308.0,1461,51.9,157,0,0,0,0,0,0,9.5,75825.9,8148.3,11904666.299999999
,298.5,308.0,1624,29.8,160,0,0,0,0,0,0,9.5,48395.200000000004,4768.0,7743232.000000001
,298.4,308.0,1526,41.1,162,0,0,0,0,0,0,9.600000000000023,62718.6,6658.2,10160413.2
,298.4,307.9,2381,14.2,164,0,0,0,0,0,0,9.5,33810.2,2328.7999999999997,5544872.8
,298.4,307.7,1626,31.1,166,0,0,0,0,0,1,9.300000000000011,50568.600000000006,5162.6,8394387.600000001
,298.3,307.7,1576,33.8,171,0,0,0,0,0,0,9.399999999999977,53268.799999999996,5779.799999999999,9108964.799999999
,298.4,307.8,1617,31.6,173,0,0,0,0,0,0,9.400000000000034,51097.200000000004,5466.8,8839815.600000001
,298.3,307.6,1942,20.6,176,0,0,0,0,0,0,9.300000000000011,40005.200000000004,3625.6000000000004,7040915.200000001
,298.2,307.6,1492,37.2,178,0,0,0,0,0,0,9.400000000000034,55502.4,6621.6,9879427.200000001
,298.2,307.5,1470,51.3,180,0,0,0,0,0,0,9.300000000000011,75411.0,9234.0,13573980.0
,298.0,307.4,1463,46.5,182,0,0,0,0,0,0,9.399999999999977,68029.5,8463.0,12381369.0
,298.0,307.3,1424,46.5,185,0,0,0,0,0,0,9.300000000000011,66216.0,8602.5,12249960.0
,298.1,307.4,1363,60.1,187,0,0,0,0,0,0,9.299999999999955,81916.3,11238.7,15318348.1
,298.1,307.4,1335,56.2,190,0,0,0,0,0,0,9.299999999999955,75027.0,10678.0,14255130.0
,298.1,307.4,1608,33.9,193,0,0,0,0,0,0,9.299999999999955,54511.2,6542.7,10520661.6
,298.0,307.4,1606,35.2,195,0,0,0,0,0,0,9.399999999999977,56531.200000000004,6864.000000000001,11023584.0
,298.1,307.5,1684,33.1,200,0,0,0,0,0,0,9.399999999999977,55740.4,6620.0,11148080.0
,298.1,307.6,1950,20.3,202,0,0,0,0,0,0,9.5,39585.0,4100.6,7996170.0
,298.2,307.6,1460,48.6,204,0,0,0,0,0,0,9.400000000000034,70956.0,9914.4,14475024.0
,298.2,307.6,1511,31.0,209,1,1,0,0,0,0,9.400000000000034,46841.0,6479.0,9789769.0
,298.2,307.6,1318,55.7,0,0,0,0,0,0,0,9.400000000000034,73412.6,0.0,0.0
,298.2,307.6,1368,51.8,5,0,0,0,0,0,0,9.400000000000034,70862.4,259.0,354312.0
,298.3,307.7,1717,27.1,7,0,0,0,0,0,0,9.399999999999977,46530.700000000004,189.70000000000002,325714.9
,298.3,307.7,1520,41.4,10,0,0,0,0,0,0,9.399999999999977,62928.0,414.0,629280.0
,298.3,307.8,1485,42.0,13,0,0,0,0,0,0,9.5,62370.0,546.0,810810.0
,298.4,307.9,1981,23.2,16,0,0,0,0,0,0,9.5,45959.2,371.2,735347.2
,298.4,307.9,1605,31.0,18,0,0,0,0,0,0,9.5,49755.0,558.0,895590.0
,298.4,307.9,1446,45.3,23,0,0,0,0,0,0,9.5,65503.799999999996,1041.8999999999999,1506587.4
,298.4,308.0,1508,47.9,25,0,0,0,0,0,0,9.600000000000023,72233.2,1197.5,1805830.0
,298.5,308.0,1384,59.5,27,0,0,0,0,0,0,9.5,82348.0,1606.5,2223396.0
,298.5,308.0,1519,37.3,29,0,0,0,0,0,0,9.5,56658.7,1081.6999999999998,1643102.2999999998
,298.5,308.0,1404,48.1,32,0,0,0,0,0,0,9.5,67532.40000000001,1539.2,2161036.8000000003
,298.5,308.1,1564,31.1,34,0,0,0,0,0,0,9.600000000000023,48640.4,1057.4,1653773.6
,298.6,308.2,1555,36.8,36,0,0,0,0,0,0,9.599999999999966,57223.99999999999,1324.8,2060063.9999999998
,298.6,308.2,1325,54.0,41,0,0,0,0,0,0,9.599999999999966,71550.0,2214.0,2933550.0
,298.6,308.2,1488,44.0,43,0,0,0,0,0,0,9.599999999999966,65472.0,1892.0,2815296.0
,298.5,308.2,1595,32.3,46,0,0,0,0,0,0,9.699999999999989,51518.49999999999,1485.8,2369850.9999999995
,298.5,308.1,1662,28.6,48,0,0,0,0,0,0,9.600000000000023,47533.200000000004,1372.8000000000002,2281593.6
,298.4,308.0,1571,37.4,50,0,0,0,0,0,0,9.600000000000023,58755.399999999994,1870.0,2937769.9999999995
,298.3,308.0,1553,41.0,52,0,0,0,0,0,0,9.699999999999989,63673.0,2132.0,3310996.0
,298.3,308.0,2886,3.8,57,1,0,0,1,0,0,9.699999999999989,10966.8,216.6,625107.6
,298.2,308.0,1538,38.2,59,0,0,0,0,0,0,9.800000000000011,58751.600000000006,2253.8,3466344.4000000004
,298.4,308.2,1618,33.0,61,0,0,0,0,0,0,9.800000000000011,53394.0,2013.0,3257034.0
,298.4,308.2,1364,45.9,63,0,0,0,0,0,0,9.800000000000011,62607.6,2891.7,3944278.8
,298.3,308.0,1442,47.3,65,0,0,0,0,0,0,9.699999999999989,68206.59999999999,3074.5,4433428.999999999
,298.2,307.9,1313,67.3,67,1,0,0,1,0,0,9.699999999999989,88364.9,4509.099999999999,5920448.3
,298.2,307.9,1847,23.6,69,0,0,0,0,0,0,9.699999999999989,43589.200000000004,1628.4,3007654.8000000003
,298.1,307.8,1524,40.8,71,0,0,0,0,0,0,9.699999999999989,62179.2,2896.7999999999997,4414723.2
,298.1,307.7,1445,48.0,73,0,0,0,0,0,0,9.599999999999966,69360.0,3504.0,5063280.0
,298.1,307.8,1761,28.2,76,0,0,0,0,0,0,9.699999999999989,49660.2,2143.2,3774175.1999999997
,298.1,307.8,1514,43.5,78,0,0,0,0,0,0,9.699999999999989,65859.0,3393.0,5137002.0
,298.1,307.7,1498,38.3,81,0,0,0,0,0,0,9.599999999999966,57373.399999999994,3102.2999999999997,4647245.399999999
,298.1,307.6,1542,37.1,84,0,0,0,0,0,0,9.5,57208.200000000004,3116.4,4805488.800000001
,298.0,307.6,1508,41.8,89,0,0,0,0,0,0,9.600000000000023,63034.399999999994,3720.2,5610061.6
,298.0,307.5,1431,52.9,92,0,0,0,0,0,0,9.5,75699.9,4866.8,6964390.8
,298.0,307.5,1427,45.1,95,0,0,0,0,0,0,9.5,64357.700000000004,4284.5,6113981.5
,298.0,307.5,1524,36.3,98,0,0,0,0,0,0,9.5,55321.2,3557.3999999999996,5421477.6
,298.0,307.5,1427,43.6,101,0,0,0,0,0,0,9.5,62217.200000000004,4403.6,6283937.2
,298.1,307.6,1496,44.1,104,0,0,0,0,0,0,9.5,65973.6,4586.400000000001,6861254.4
,298.1,307.7,1388,40.3,109,0,0,0,0,0,0,9.599999999999966,55936.399999999994,4392.7,6097067.6
,298.1,307.7,1495,48.1,111,0,0,0,0,0,0,9.599999999999966,71909.5,5339.1,7981954.5
,298.1,307.7,1376,56.2,113,0,0,0,0,0,0,9.599999999999966,77331.2,6350.6,8738425.6
,298.0,307.6,1593,32.2,118,0,0,0,0,0,0,9.600000000000023,51294.600000000006,3799.6000000000004,6052762.800000001
,298.0,307.6,1654,28.9,123,0,0,0,0,0,0,9.600000000000023,47800.6,3554.7,5879473.8
,298.1,307.7,2567,12.8,125,1,0,0,1,0,0,9.599999999999966,32857.6,1600.0,4107200.0
,298.1,307.7,1767,27.0,127,0,0,0,0,0,0,9.599999999999966,47709.0,3429.0,6059043.0
,298.1,307.6,1364,53.8,129,0,0,0,0,0,0,9.5,73383.2,6940.2,9466432.799999999
,298.1,307.8,1569,31.2,131,0,0,0,0,0,0,9.699999999999989,48952.799999999996,4087.2,6412816.8
,298.2,307.8,1476,36.8,134,0,0,0,0,0,0,9.600000000000023,54316.799999999996,4931.2,7278451.199999999
,298.1,307.7,1479,45.0,136,0,0,0,0,0,0,9.599999999999966,66555.0,6120.0,9051480.0
,298.1,307.7,1650,34.1,138,0,0,0,0,0,0,9.599999999999966,56265.0,4705.8,7764570.0
,298.1,307.6,1565,36.3,140,0,0,0,0,0,0,9.5,56809.49999999999,5082.0,7953329.999999999
,298.1,307.6,1460,46.5,143,0,0,0,0,0,0,9.5,67890.0,6649.5,9708270.0
,298.1,307.7,1664,27.6,145,0,0,0,0,0,0,9.599999999999966,45926.4,4002.0,6659328.0
,298.1,307.7,1435,40.9,147,0,0,0,0,0,0,9.599999999999966,58691.5,6012.3,8627650.5
,298.1,307.6,2066,19.2,150,0,0,0,0,0,0,9.5,39667.2,2880.0,5950080.0
,298.1,307.5,1493,43.7,153,0,0,0,0,0,0,9.399999999999977,65244.100000000006,6686.1,9982347.3
,298.1,307.6,1354,43.3,155,0,0,0,0,0,0,9.5,58628.2,6711.5,9087371.0
,298.1,307.6,1488,39.4,157,0,0,0,0,0,0,9.5,58627.2,6185.8,9204470.4
,298.1,307.7,1414,48.7,159,0,0,0,0,0,0,9.599999999999966,68861.8,7743.3,10949026.200000001
,298.1,307.5,1391,57.4,161,0,0,0,0,0,0,9.399999999999977,79843.4,9241.4,12854787.399999999
,298.0,307.5,1784,27.8,163,0,0,0,0,0,0,9.5,49595.200000000004,4531.400000000001,8084017.600000001
,297.8,307.3,1516,40.1,166,0,0,0,0,0,0,9.5,60791.6,6656.6,10091405.6
,297.9,307.3,1420,47.8,171,0,0,0,0,0,0,9.400000000000034,67876.0,8173.799999999999,11606796.0
,297.8,307.2,1351,56.3,174,0,0,0,0,0,0,9.399999999999977,76061.3,9796.199999999999,13234666.200000001
,297.8,307.2,1880,23.0,176,0,0,0,0,0,0,9.399999999999977,43240.0,4048.0,7610240.0
,297.8,307.3,1859,24.0,178,0,0,0,0,0,0,9.5,44616.0,4272.0,7941648.0
,297.8,307.3,1315,54.0,180,0,0,0,0,0,0,9.5,71010.0,9720.0,12781800.0
,297.8,307.4,1330,51.7,183,0,0,0,0,0,0,9.599999999999966,68761.0,9461.1,12583263.0
,297.8,307.3,1327,61.0,186,1,0,0,0,1,0,9.5,80947.0,11346.0,15056142.0
,297.8,307.2,1498,38.1,188,0,0,0,0,0,0,9.399999999999977,57073.8,7162.8,10729874.4
,297.8,307.3,1555,35.8,190,0,0,0,0,0,0,9.5,55668.99999999999,6801.999999999999,10577109.999999998
,297.7,307.2,1518,35.8,195,0,0,0,0,0,0,9.5,54344.399999999994,6980.999999999999,10597157.999999998
,297.7,307.2,1392,43.0,197,0,0,0,0,0,0,9.5,59856.0,8471.0,11791632.0
,297.8,307.2,1456,39.6,199,0,0,0,0,0,0,9.399999999999977,57657.6,7880.400000000001,11473862.4
,297.7,307.1,1715,30.2,0,0,0,0,0,0,0,9.400000000000034,51793.0,0.0,0.0
,297.7,307.2,1405,43.7,2,0,0,0,0,0,0,9.5,61398.50000000001,87.4,122797.00000000001
,297.7,307.2,1668,37.8,5,0,0,0,0,0,0,9.5,63050.399999999994,189.0,315252.0
,297.7,307.1,1855,22.5,7,0,0,0,0,0,0,9.400000000000034,41737.5,157.5,292162.5
,297.6,307.1,1496,39.2,12,0,0,0,0,0,0,9.5,58643.200000000004,470.40000000000003,703718.4
,297.6,307.1,1471,44.9,14,0,0,0,0,0,0,9.5,66047.9,628.6,924670.5999999999
,297.7,307.2,1444,40.0,17,0,0,0,0,0,0,9.5,57760.0,680.0,981920.0
,297.7,307.3,1514,38.6,19,0,0,0,0,0,0,9.600000000000023,58440.4,733.4,1110367.6
,297.8,307.3,1412,50.7,24,0,0,0,0,0,0,9.5,71588.40000000001,1216.8000000000002,1718121.6
,297.7,307.2,1429,44.1,26,0,0,0,0,0,0,9.5,63018.9,1146.6000000000001,1638491.4000000001
,297.7,307.2,1668,32.7,31,0,0,0,0,0,0,9.5,54543.600000000006,1013.7,1690851.6
,297.7,307.2,1372,52.8,33,0,0,0,0,0,0,9.5,72441.59999999999,1742.3999999999999,2390572.8
,297.7,307.3,1365,49.2,36,0,0,0,0,0,0,9.600000000000023,67158.0,1771.2,2417688.0
,297.6,307.1,1526,39.1,39,0,0,0,0,0,0,9.5,59666.6,1524.9,2326997.4
,297.6,307.2,1486,40.6,42,0,0,0,0,0,0,9.599999999999966,60331.6,1705.2,2533927.1999999997
,297.6,307.2,1470,42.6,44,0,0,0,0,0,0,9.599999999999966,62622.0,1874.4,2755368.0
,297.7,307.3,1249,62.8,47,0,0,0,0,0,0,9.600000000000023,78437.2,2951.6,3686548.4
,297.8,307.4,1752,26.1,52,0,0,0,0,0,0,9.599999999999966,45727.200000000004,1357.2,2377814.4000000004
,297.7,307.4,1643,36.5,55,0,0,0,0,0,0,9.699999999999989,59969.5,2007.5,3298322.5
,297.8,307.4,1488,36.1,57,0,0,0,0,0,0,9.599999999999966,53716.8,2057.7000000000003,3061857.6
,297.8,307.4,1355,45.8,60,0,0,0,0,0,0,9.599999999999966,62058.99999999999,2748.0,3723539.9999999995
,297.8,307.6,1607,30.3,62,0,0,0,0,0,0,9.800000000000011,48692.1,1878.6000000000001,3018910.1999999997
,297.9,307.6,1609,30.3,64,0,0,0,0,0,0,9.700000000000045,48752.700000000004,1939.2,3120172.8000000003
,297.9,307.7,1517,44.4,67,0,0,0,0,0,0,9.800000000000011,67354.8,2974.7999999999997,4512771.600000001
,297.9,307.7,1517,39.5,69,0,0,0,0,0,0,9.800000000000011,59921.5,2725.5,4134583.5
,297.9,307.7,1546,37.6,72,0,0,0,0,0,0,9.800000000000011,58129.600000000006,2707.2000000000003,4185331.2
,297.9,307.7,1567,34.7,74,0,0,0,0,0,0,9.800000000000011,54374.9,2567.8,4023742.6
,298.1,307.9,1662,28.9,76,0,0,0,0,0,0,9.799999999999955,48031.799999999996,2196.4,3650416.8
,298.1,307.9,1502,41.8,79,0,0,0,0,0,0,9.799999999999955,62783.6,3302.2,4959904.399999999
,298.3,308.0,1361,56.9,81,0,0,0,0,0,0,9.699999999999989,77440.9,4608.9,6272712.899999999
,298.3,308.1,1630,32.7,83,0,0,0,0,0,0,9.800000000000011,53301.00000000001,2714.1000000000004,4423983.000000001
,298.3,308.0,1486,42.3,86,0,0,0,0,0,0,9.699999999999989,62857.799999999996,3637.7999999999997,5405770.8
,298.3,308.1,1840,21.5,88,0,0,0,0,0,0,9.800000000000011,39560.0,1892.0,3481280.0
,298.3,308.1,1326,58.4,90,0,0,0,0,0,0,9.800000000000011,77438.4,5256.0,6969455.999999999
,298.4,308.1,1367,57.8,92,0,0,0,0,0,0,9.700000000000045,79012.59999999999,5317.599999999999,7269159.199999999
,298.4,308.1,1598,32.7,94,0,0,0,0,0,0,9.700000000000045,52254.600000000006,3073.8,4911932.4
,298.3,308.0,1363,50.1,96,0,0,0,0,0,0,9.699999999999989,68286.3,4809.6,6555484.800000001
,298.3,308.0,1242,62.0,98,0,0,0,0,0,0,9.699999999999989,77004.0,6076.0,7546392.0
,298.2,307.8,1566,33.8,100,0,0,0,0,0,0,9.600000000000023,52930.799999999996,3379.9999999999995,5293080.0
,298.1,307.7,1424,47.7,103,0,0,0,0,0,0,9.599999999999966,67924.8,4913.1,6996254.4
,298.2,307.7,1608,33.8,106,0,0,0,0,0,0,9.5,54350.399999999994,3582.7999999999997,5761142.399999999
,298.1,307.7,1705,29.1,109,0,0,0,0,0,0,9.599999999999966,49615.5,3171.9,5408089.5
,298.0,307.6,1548,45.8,111,0,0,0,0,0,0,9.600000000000023,70898.4,5083.799999999999,7869722.399999999
,298.0,307.6,1581,43.4,113,0,0,0,0,0,0,9.600000000000023,68615.4,4904.2,7753540.199999999
,298.0,307.6,1472,46.7,116,0,0,0,0,0,0,9.600000000000023,68742.40000000001,5417.200000000001,7974118.400000001
,298.0,307.6,1792,26.0,119,0,0,0,0,0,0,9.600000000000023,46592.0,3094.0,5544448.0
,298.0,307.6,1683,32.8,122,0,0,0,0,0,0,9.600000000000023,55202.399999999994,4001.5999999999995,6734692.799999999
,297.9,307.6,1503,40.7,124,0,0,0,0,0,0,9.700000000000045,61172.100000000006,5046.8,7585340.4
,297.9,307.5,1642,32.4,126,0,0,0,0,0,0,9.600000000000023,53200.799999999996,4082.3999999999996,6703300.8
,297.8,307.4,1902,24.3,129,0,0,0,0,0,0,9.599999999999966,46218.6,3134.7000000000003,5962199.399999999
,297.7,307.4,1432,40.2,132,0,0,0,0,0,0,9.699999999999989,57566.4,5306.400000000001,7598764.8
,297.8,307.4,1512,40.8,137,0,0,0,0,0,0,9.599999999999966,61689.6,5589.599999999999,8451475.2
,297.7,307.4,1764,29.0,139,0,0,0,0,0,0,9.699999999999989,51156.0,4031.0,7110684.0
,297.8,307.4,1438,43.6,141,0,0,0,0,0,0,9.599999999999966,62696.8,6147.6,8840248.8
,297.8,307.5,1631,29.9,144,0,0,0,0,0,0,9.699999999999989,48766.899999999994,4305.599999999999,7022433.6
,297.9,307.5,1880,23.3,146,0,0,0,0,0,0,9.600000000000023,43804.0,3401.8,6395384.0
,297.9,307.6,1344,54.3,151,0,0,0,0,0,0,9.700000000000045,72979.2,8199.3,11019859.2
,297.9,307.5,1574,35.8,153,0,0,0,0,0,0,9.600000000000023,56349.2,5477.4,8621427.6
,297.8,307.4,1418,41.2,155,0,0,0,0,0,0,9.599999999999966,58421.600000000006,6386.0,9055348.0
,297.8,307.5,1372,54.1,157,0,0,0,0,0,0,9.699999999999989,74225.2,8493.7,11653356.4
,297.8,307.5,1388,40.0,159,0,0,0,0,0,0,9.699999999999989,55520.0,6360.0,8827680.0
,297.9,307.6,1493,36.0,161,0,0,0,0,0,0,9.700000000000045,53748.0,5796.0,8653428.0
,297.9,307.6,1505,40.1,166,0,0,0,0,0,0,9.700000000000045,60350.5,6656.6,10018183.0
,298.0,307.6,1694,29.1,169,0,0,0,0,0,0,9.600000000000023,49295.4,4917.900000000001,8330922.600000001
,297.9,307.6,1968,20.4,171,0,0,0,0,0,0,9.700000000000045,40147.2,3488.3999999999996,6865171.199999999
,298.0,307.6,1569,35.6,173,0,0,0,0,0,0,9.600000000000023,55856.4,6158.8,9663157.200000001
,297.9,307.6,1687,29.1,176,0,0,0,0,0,0,9.700000000000045,49091.700000000004,5121.6,8640139.200000001
,297.9,307.6,1430,52.4,178,0,0,0,0,0,0,9.700000000000045,74932.0,9327.199999999999,13337896.0
,297.9,307.6,1504,42.4,180,0,0,0,0,0,0,9.700000000000045,63769.6,7632.0,11478528.0
,297.9,307.6,1977,20.2,182,0,0,0,0,0,0,9.700000000000045,39935.4,3676.4,7268242.8
,298.0,307.7,1435,45.6,184,0,0,0,0,0,0,9.699999999999989,65436.0,8390.4,12040224.0
,298.0,307.7,1547,36.8,186,0,0,0,0,0,0,9.699999999999989,56929.6,6844.799999999999,10588905.6
,298.1,307.8,1316,57.2,191,0,0,0,0,0,0,9.699999999999989,75275.2,10925.2,14377563.2
,298.0,307.7,1621,34.9,194,0,0,0,0,0,0,9.699999999999989,56572.899999999994,6770.599999999999,10975142.6
,298.0,307.8,1492,40.2,197,0,0,0,0,0,0,9.800000000000011,59978.4,7919.400000000001,11815744.8
,298.0,307.7,1643,32.3,200,0,0,0,0,0,0,9.699999999999989,53068.899999999994,6459.999999999999,10613779.999999998
,298.0,307.7,1492,38.7,202,0,0,0,0,0,0,9.699999999999989,57740.4,7817.400000000001,11663560.8
,298.0,307.7,1387,50.8,204,0,0,0,0,0,0,9.699999999999989,70459.59999999999,10363.199999999999,14373758.399999999
,298.1,307.9,1463,47.3,206,0,0,0,0,0,0,9.799999999999955,69199.9,9743.8,14255179.399999999
,298.1,307.9,1496,40.0,0,0,0,0,0,0,0,9.799999999999955,59840.0,0.0,0.0
,298.2,308.0,1658,30.0,3,0,0,0,0,0,0,9.800000000000011,49740.0,90.0,149220.0
,298.1,307.9,2161,17.5,5,0,0,0,0,0,0,9.799999999999955,37817.5,87.5,189087.5
,298.1,307.9,1665,32.0,7,0,0,0,0,0,0,9.799999999999955,53280.0,224.0,372960.0
,298.0,307.8,1716,26.6,9,0,0,0,0,0,0,9.800000000000011,45645.600000000006,239.4,410810.4
,298.0,307.7,1529,34.1,11,0,0,0,0,0,0,9.699999999999989,52138.9,375.1,573527.9
,297.9,307.7,1353,50.7,13,0,0,0,0,0,0,9.800000000000011,68597.1,659.1,891762.3
,297.9,307.7,1537,37.7,15,0,0,0,0,0,0,9.800000000000011,57944.9,565.5,869173.5
,298.0,307.7,1606,30.8,17,0,0,0,0,0,0,9.699999999999989,49464.8,523.6,840901.6000000001
,298.0,307.8,1314,47.8,19,0,0,0,0,0,0,9.800000000000011,62809.2,908.1999999999999,1193374.8
,298.0,307.8,1623,29.9,24,0,0,0,0,0,0,9.800000000000011,48527.7,717.5999999999999,1164664.7999999998
,298.0,307.8,1483,50.9,26,0,0,0,0,0,0,9.800000000000011,75484.7,1323.3999999999999,1962602.2
,298.1,307.9,1569,37.0,29,0,0,0,0,0,0,9.799999999999955,58053.0,1073.0,1683537.0
,298.2,308.0,1969,21.7,32,0,0,0,0,0,0,9.800000000000011,42727.299999999996,694.4,1367273.5999999999
,298.1,308.0,1686,29.3,35,0,0,0,0,0,0,9.899999999999977,49399.8,1025.5,1728993.0
,298.1,308.0,1638,35.1,38,0,0,0,0,0,0,9.899999999999977,57493.8,1333.8,2184764.4
,298.1,307.9,1698,33.3,40,0,0,0,0,0,0,9.799999999999955,56543.399999999994,1332.0,2261736.0
,298.1,307.9,1377,55.1,42,0,0,0,0,0,0,9.799999999999955,75872.7,2314.2000000000003,3186653.4
,298.1,308.0,2129,18.4,45,0,0,0,0,0,0,9.899999999999977,39173.6,827.9999999999999,1762812.0
,298.2,308.0,1411,42.4,48,0,0,0,0,0,0,9.800000000000011,59826.4,2035.1999999999998,2871667.2
,298.1,307.9,1517,40.8,50,0,0,0,0,0,0,9.799999999999955,61893.6,2039.9999999999998,3094680.0
,298.1,307.9,1303,53.9,52,0,0,0,0,0,0,9.799999999999955,70231.7,2802.7999999999997,3652048.4
,298.1,307.9,1578,35.6,55,0,0,0,0,0,0,9.799999999999955,56176.8,1958.0,3089724.0
,298.1,307.9,1425,58.2,57,0,0,0,0,0,0,9.799999999999955,82935.0,3317.4,4727295.0
,298.1,308.0,1456,42.4,59,0,0,0,0,0,0,9.899999999999977,61734.4,2501.6,3642329.6
,298.1,308.0,1704,30.9,61,0,0,0,0,0,0,9.899999999999977,52653.6,1884.8999999999999,3211869.6
,298.1,308.1,1791,27.3,63,0,0,0,0,0,0,10.0,48894.3,1719.9,3080340.9000000004
,298.1,308.1,1616,32.8,65,0,0,0,0,0,0,10.0,53004.799999999996,2132.0,3445311.9999999995
,298.2,308.1,1622,34.9,67,0,0,0,0,0,0,9.900000000000034,56607.799999999996,2338.2999999999997,3792722.5999999996
,298.2,308.1,1462,49.9,69,0,0,0,0,0,0,9.900000000000034,72953.8,3443.1,5033812.2
,298.1,308.1,1410,45.8,71,0,0,0,0,0,0,10.0,64577.99999999999,3251.7999999999997,4585037.999999999
,298.1,308.0,1543,41.9,73,0,0,0,0,0,0,9.899999999999977,64651.7,3058.7,4719574.1
,298.0,307.9,1479,47.6,76,0,0,0,0,0,0,9.899999999999977,70400.40000000001,3617.6,5350430.4
,298.0,307.8,1839,22.7,79,0,0,0,0,0,0,9.800000000000011,41745.299999999996,1793.3,3297878.6999999997
,298.0,307.8,1266,60.5,81,0,0,0,0,0,0,9.800000000000011,76593.0,4900.5,6204033.0
,297.9,307.7,1593,34.9,83,0,0,0,0,0,0,9.800000000000011,55595.7,2896.7,4614443.1
,297.9,307.8,1459,46.9,85,0,0,0,0,0,0,9.900000000000034,68427.09999999999,3986.5,5816303.499999999
,297.9,307.7,1308,55.2,87,0,0,0,0,0,0,9.800000000000011,72201.6,4802.400000000001,6281539.2
,297.9,307.7,1364,46.8,89,0,0,0,0,0,0,9.800000000000011,63835.2,4165.2,5681332.8
,297.9,307.7,1618,35.9,92,0,0,0,0,0,0,9.800000000000011,58086.2,3302.7999999999997,5343930.399999999
,297.9,307.7,1464,43.2,97,0,0,0,0,0,0,9.800000000000011,63244.8,4190.400000000001,6134745.600000001
,297.8,307.6,1352,49.4,102,0,0,0,0,0,0,9.800000000000011,66788.8,5038.8,6812457.600000001
,297.8,307.6,1446,51.4,105,0,0,0,0,0,0,9.800000000000011,74324.4,5397.0,7804061.999999999
,297.8,307.5,1448,51.2,107,0,0,0,0,0,0,9.699999999999989,74137.6,5478.400000000001,7932723.2
,297.8,307.5,1391,48.6,109,0,0,0,0,0,0,9.699999999999989,67602.6,5297.400000000001,7368683.4
,297.7,307.5,1379,43.3,111,0,0,0,0,0,0,9.800000000000011,59710.7,4806.299999999999,6627887.699999999
,297.8,307.5,1405,46.9,113,0,0,0,0,0,0,9.699999999999989,65894.5,5299.7,7446078.5
,297.8,307.5,1581,33.1,116,0,0,0,0,0,0,9.699999999999989,52331.100000000006,3839.6000000000004,6070407.600000001
,297.9,307.6,1515,40.5,118,0,0,0,0,0,0,9.700000000000045,61357.5,4779.0,7240185.0
,297.9,307.6,1589,37.8,120,0,0,0,0,0,0,9.700000000000045,60064.2,4536.0,7207704.0
,298.0,307.6,1281,50.8,122,0,0,0,0,0,0,9.600000000000023,65074.799999999996,6197.599999999999,7939125.6
,297.8,307.5,1631,31.3,124,0,0,0,0,0,0,9.699999999999989,51050.3,3881.2000000000003,6330237.2
,297.9,307.6,1202,67.0,129,0,0,0,0,0,0,9.700000000000045,80534.0,8643.0,10388886.0
,297.9,307.6,1298,52.7,132,0,0,0,0,0,0,9.700000000000045,68404.6,6956.400000000001,9029407.200000001
,297.9,307.6,1612,30.7,134,0,0,0,0,0,0,9.700000000000045,49488.4,4113.8,6631445.600000001
,297.9,307.6,1747,25.3,136,0,0,0,0,0,0,9.700000000000045,44199.1,3440.8,6011077.6
,298.0,307.6,1450,48.7,138,0,0,0,0,0,0,9.600000000000023,70615.0,6720.6,9744870.0
,298.0,307.7,1422,45.6,140,0,0,0,0,0,0,9.699999999999989,64843.200000000004,6384.0,9078048.0
,298.1,307.7,1419,47.4,142,0,0,0,0,0,0,9.599999999999966,67260.59999999999,6730.8,9551005.2
,298.1,307.7,1633,30.7,145,0,0,0,0,0,0,9.599999999999966,50133.1,4451.5,7269299.5
,298.0,307.7,1442,43.6,148,0,0,0,0,0,0,9.699999999999989,62871.200000000004,6452.8,9304937.600000001
